Instance	Generations	AdjSwap	Swap	Insertion	Reversal	3opt	BlockMove	BlockSwap	Cycle	Scramble	Uniform
30	940	27462	14007	15837	27909	20290	13721	15174	21145	26737	35741
30	950	27462	13493	15810	27909	20290	13721	15174	21145	26737	35741
30	960	27462	13493	15810	27909	20072	13706	15174	21145	26737	35741
30	970	27462	13493	15746	27909	20072	13706	15174	21145	26737	35741
30	980	26663	13373	15746	27909	20072	13706	15033	21145	26737	35741
30	990	26663	13373	15746	27462	20072	13706	15033	21145	26737	35741
30	1000	26663	13373	15746	27462	20072	13581	15033	20972	26737	35741
31	10	39967	39821	40989	37188	39931	39153	40760	39253	40325	40163
31	20	38691	38002	37765	36543	39498	38174	38665	38105	39115	40163
31	30	37167	35466	35357	36471	38558	34513	36533	37809	36687	40163
31	40	36092	33104	34717	36471	37883	33323	34546	36317	36687	40163
31	50	35693	32058	33732	36471	36240	32162	32202	33959	36687	40163
31	60	35440	30637	32844	35415	35616	30451	29994	33959	36125	40163
31	70	34195	30410	31782	35415	34369	29984	27082	33959	36125	40163
31	80	33884	30410	30808	34504	33620	28084	26699	33959	35787	39473
31	90	33062	28935	29398	32312	33393	27453	26699	33615	35787	39473
31	100	33062	28028	28254	32312	32565	25820	26699	33309	35444	39473
31	110	32963	26691	27310	31957	32365	25003	26699	31809	35444	39473
31	120	32844	25372	26986	31957	32365	22859	26699	30730	34772	39473
31	130	32835	25345	26363	31957	32365	22305	25734	29974	34688	39473
31	140	31896	25133	26089	31957	32263	21291	25665	29974	34688	39473
31	150	31422	24644	25717	31957	32006	20939	25665	29974	34139	39473
31	160	30835	24644	24858	31957	31866	20717	25520	29516	34139	39473
31	170	30451	24644	24761	31732	31841	20375	25083	29173	34139	39473
31	180	30449	24604	24761	31732	31799	20223	24910	28710	33382	38787
31	190	30408	23369	24080	31230	31799	19755	24376	28710	31990	37440
31	200	30408	23368	23389	31230	31799	19755	24376	28161	31393	36521
31	210	29964	23368	23389	31122	31513	19608	24299	27714	31393	36521
31	220	29927	22888	23069	31122	30440	18078	24299	27714	31393	36521
31	230	29008	22888	22480	30761	30440	18078	22247	27526	31393	36521
31	240	28619	22888	22480	30487	30440	17926	21875	27380	31348	36521
31	250	28619	22888	22358	30487	30440	17389	21874	27143	31348	36521
31	260	28619	22829	21926	30487	30249	17343	21697	26958	31348	36521
31	270	28505	22778	21822	30280	30249	17343	21697	25838	31348	36521
31	280	28505	22778	21818	30280	28849	17267	21697	25838	31348	36521
31	290	28505	22327	21744	30280	28273	17267	21697	25838	31348	36521
31	300	28505	22327	21137	29432	28273	17267	21697	25838	31348	36521
31	310	28404	22327	21054	29432	28273	17267	20382	25738	31348	36521
31	320	28404	22145	21054	29432	27952	17208	20382	25738	31247	36521
31	330	28404	22084	20971	29432	27952	17031	20238	24286	31247	36521
31	340	28404	22084	20753	29432	27733	17031	19643	24286	31247	36521
31	350	28252	22000	20753	29432	27393	17031	19643	23780	31247	36521
31	360	28252	22000	20753	29432	26069	15755	19519	23780	31247	36521
31	370	28252	21172	20610	29432	25703	15755	19519	23780	31247	36521
31	380	28252	20464	20610	29432	24671	15755	19174	23780	31247	36521
31	390	28252	20464	20356	29432	24367	15659	19174	23780	30285	36521
31	400	28252	20464	20356	29432	24367	15450	18966	23736	30285	36521
31	410	28252	20464	20322	29432	23617	15450	18966	23736	30285	36521
31	420	28252	20464	19937	29432	23617	15450	18966	23415	30285	36521
31	430	28252	20444	19860	29432	23617	15355	18966	23415	30285	36521
31	440	28252	20444	19860	29432	23617	15355	18966	22991	30285	36521
31	450	28252	19986	19860	29432	23617	14684	18966	22833	30285	36521
31	460	28252	19767	19781	29432	23617	14397	18966	22833	30285	36521
31	470	28252	19726	19101	29201	23545	14397	18966	22833	30285	36521
31	480	28252	19726	18838	29201	23023	14397	18966	22619	30285	36521
31	490	28252	19726	18504	29201	22922	14384	18966	22619	30285	36521
31	500	28252	19726	18451	29197	22922	14384	18734	22619	30285	36521
31	510	28252	19726	18299	29197	22922	14384	18513	22619	30285	36521
31	520	28252	19660	17922	29197	22741	14170	18234	22425	30285	35869
31	530	28252	19529	17922	29197	22741	14170	18175	22258	30285	35869
31	540	28252	19529	17855	29151	22560	14017	18175	21797	29299	35869
31	550	28252	19529	17855	29151	22528	13981	17837	21797	29299	35869
31	560	28252	19529	17855	29151	22528	13981	17837	21797	29299	35701
31	570	28109	19529	17855	28851	22528	13807	17837	21797	29299	35701
31	580	28109	19529	17855	28851	22011	13807	16928	21581	29299	35701
31	590	28109	19529	17855	28851	21729	13807	16928	21277	29299	35701
31	600	28109	19185	17855	28851	21729	13807	16928	21277	29299	35701
31	610	28109	18929	17855	28851	21729	13807	16928	21277	29299	35701
31	620	28109	18626	17855	28851	21729	13807	16928	21277	29299	35701
31	630	28109	18626	17818	27380	21193	13716	16928	21277	29299	35701
31	640	28109	18626	17818	27380	21193	13716	16928	21277	29299	35701
31	650	28109	18626	17818	27380	20909	13677	16928	20756	29299	35701
31	660	28109	18626	17644	27380	20667	13677	16884	20756	29299	35701
31	670	28109	18626	17561	27380	20667	13677	16884	20756	29299	35701
31	680	28109	18626	17561	27380	20643	13662	16884	20756	29299	35701
31	690	28109	18626	17196	27380	20643	13662	16884	20756	29299	35701
31	700	28109	18626	17196	27380	20413	13662	16884	20615	29299	35701
31	710	28109	18626	16653	27380	20413	13662	16138	20615	29299	35701
31	720	28109	18626	16615	27380	20413	13548	15997	20615	28933	35701
31	730	28109	18443	16615	27380	20413	13548	15997	19980	28933	35701
31	740	28109	18016	16290	27380	20413	13459	15997	19980	28933	35701
31	750	28109	18016	16290	27380	20259	13459	15997	19980	28933	35701
31	760	28109	18016	16134	26918	20259	13459	15997	19980	28933	35701
31	770	28109	18016	16134	26918	20259	13459	15893	19980	28933	35701
31	780	28109	17605	15818	26918	19547	13428	15893	19980	28933	35701
31	790	28109	17605	15818	26918	19547	13428	15893	19980	28933	35701
31	800	27838	17605	15818	26918	19547	12942	15805	19980	28933	35701
31	810	27838	17605	15818	26918	19547	12942	15805	19980	28933	35701
31	820	26979	17605	15818	26584	19488	12942	15805	19980	28933	35701
31	830	26979	17561	15818	26584	19176	12942	15805	19980	28933	35701
31	840	26979	17561	15818	26584	19176	12942	15805	19980	28933	35701
31	850	26979	17561	15637	26584	19176	12942	15805	19980	28933	35701
31	860	26979	17561	15637	26584	19176	12889	15805	19980	28933	35701
31	870	26979	17561	15637	26584	19176	12889	15805	19980	28933	35701
31	880	26979	17561	15637	26584	19176	12889	15805	19980	28933	35701
31	890	26979	17561	15637	26584	18985	12889	15805	19980	28499	35701
31	900	26979	17429	15637	25921	18517	12889	15792	19640	28499	35701
31	910	26979	17429	15543	25921	18517	12592	15655	19640	28499	35701
31	920	26979	17429	15408	25921	18517	12592	15655	19640	28499	35701
31	930	26979	17402	15408	25921	18517	12592	15655	19640	28499	35701
31	940	26979	17402	15398	25836	18517	12592	15655	19640	28499	35701
31	950	26979	17402	15398	25826	18083	12592	15655	19640	28369	35701
31	960	26979	17382	15398	25826	18083	12592	15356	19484	28369	35701
31	970	26979	17382	15398	25826	18083	12592	15356	19484	28369	35701
31	980	26979	17382	15398	25826	18083	12592	15286	19484	28369	35701
31	990	26825	17382	15398	25826	18083	12592	15197	19484	28369	35701
31	1000	26825	17382	15398	25597	18083	12403	15032	19484	28328	35701
32	10	42522	38449	38495	40695	42005	40276	39636	41386	39905	39851
32	20	38607	34321	36446	37430	39367	38294	38264	38477	39331	39851
32	30	36353	33440	34558	37427	38237	37002	36612	38147	39090	39851
32	40	35045	33426	33583	37099	36610	33607	34911	36547	38062	39851
32	50	33457	31874	32757	36288	34957	32688	33360	36547	35389	39417
32	60	33203	31361	31078	36288	34957	30426	32246	34689	35389	39417
32	70	32948	30046	30303	34729	34957	30287	31273	32606	34653	39417
32	80	31842	29859	30116	33802	33931	28123	30887	31621	34438	39417
32	90	31019	29857	29306	33802	32942	27254	30152	31221	33122	39417
32	100	30867	29291	28278	33802	31807	26350	29596	31221	33122	39417
32	110	30496	28202	28063	33321	31147	25710	28268	31221	32564	39417
32	120	30496	27639	27717	33321	31147	25174	28268	30282	32564	39417
32	130	30028	26819	26539	33292	31147	25174	27668	30282	32564	39417
32	140	30028	26804	25326	33292	30896	24107	26764	30282	32564	39417
32	150	30028	26054	24869	32589	30859	22984	26250	29971	32564	39417
32	160	30028	26054	24869	32589	30859	22773	26250	29971	32564	39417
32	170	29941	25856	24869	32589	30859	22618	25287	29971	32564	39417
32	180	29733	25698	24869	32589	30606	22618	24267	29971	32564	39005
32	190	29733	25698	23885	32589	29916	22046	23908	29534	31951	39005
32	200	29733	25698	23859	32589	29745	21781	22422	29534	31951	39005
32	210	29733	25254	23856	31976	29745	21781	22244	29534	31420	39005
32	220	29490	24588	23500	31976	29471	21758	22244	29318	31252	39005
32	230	29192	24451	23500	31976	28790	21620	22020	28657	31252	39005
32	240	29192	24451	23277	31725	28746	20982	22020	28657	31252	39005
32	250	29192	24451	23233	31725	28746	20584	20399	28657	31252	39005
32	260	29192	24183	23233	31725	28430	20584	20331	28657	31252	39005
32	270	29064	24161	23233	31725	28430	20055	20322	28657	31252	38815
32	280	29064	24161	22985	31725	28326	20008	20117	28033	31252	38815
32	290	29064	24161	22985	31725	27863	20008	20100	27887	31252	38815
32	300	28835	23710	22845	31725	27863	19716	20031	27486	31121	38815
32	310	28620	23710	22845	31725	27440	19716	19681	27486	31121	38815
32	320	28398	23604	22548	31725	27318	19648	19681	27382	31121	38815
32	330	28398	23342	21921	31647	27318	19648	19338	27382	31121	38815
32	340	28074	22473	21475	30619	27291	19447	18886	26803	31121	37184
32	350	28074	21722	21475	30619	26952	19447	18886	26803	31121	37184
32	360	27928	21134	21420	30619	25929	19447	18638	26803	31121	37184
32	370	27928	20901	21339	30619	25711	19253	18638	26803	31121	37184
32	380	27928	20624	21339	30619	25384	18806	18638	25786	30839	37184
32	390	27706	20351	20910	30619	25384	18194	18638	24689	30839	37184
32	400	27548	20351	20067	30619	25015	18194	18278	24602	30839	37184
32	410	27548	20351	19751	30619	25015	18019	18278	24222	30839	37184
32	420	27548	20351	19390	30247	25015	18019	18278	24222	30611	37184
32	430	27548	19979	19153	30247	24177	17964	18278	24222	30611	37184
32	440	27548	19979	19153	30247	24177	17964	17802	24222	30611	37184
32	450	27548	19979	19051	29826	24177	17621	17802	24222	30611	37184
32	460	27548	19700	19051	29306	23900	17594	17529	24222	30611	37184
32	470	27548	19214	19051	29306	23861	17594	17529	24222	30611	37184
32	480	27548	19214	18983	28939	23861	17594	17529	24222	30611	37184
32	490	27548	19214	18835	28939	23707	17316	17529	24222	30611	37184
32	500	27548	19208	18835	28939	23702	17316	17177	24222	30611	37184
32	510	27521	19208	18698	28939	23702	17100	16881	24222	30611	37184
32	520	27519	19208	18402	28939	23702	17058	16881	24222	29817	37184
32	530	27519	19208	18402	28344	23702	16920	16881	24222	29817	37184
32	540	27519	19208	18402	28344	23702	16920	16688	24222	29817	37184
32	550	27519	19208	18402	28344	23702	16413	16688	24222	29817	37184
32	560	27234	18519	18130	28344	23102	16413	16688	24222	29817	37184
32	570	27234	18519	18130	27834	23102	16259	16688	24222	29441	37184
32	580	27234	18104	18130	27489	23102	16259	16688	24222	29393	37184
32	590	27234	18104	18130	27489	23102	16259	16688	24222	29393	37184
32	600	27209	18104	17896	27489	22075	16259	16688	24222	29393	37184
32	610	27209	18104	17754	27489	22075	16259	16688	24222	29393	37184
32	620	27209	18104	17754	27489	22075	15999	16589	24163	29040	37184
32	630	27209	18104	17754	27489	21363	15741	16402	24163	29040	37184
32	640	27209	17620	17754	27256	21363	15741	16325	23830	29040	37184
32	650	27209	17620	17754	26821	21363	15741	16325	23830	29040	37184
32	660	27209	17398	17337	26821	21225	15741	16325	23830	29040	37184
32	670	27209	16796	17337	26821	20838	15694	16325	23830	29040	37184
32	680	27209	16796	17337	26821	20337	15649	15888	23830	29040	37184
32	690	27049	16796	17184	26821	20337	15649	15888	23830	29040	37062
32	700	27049	16336	17184	26821	20337	15443	15888	23830	29040	37062
32	710	27049	16288	17184	26821	20337	15189	15888	23830	29040	37062
32	720	27049	16288	16934	26821	20230	15189	15687	23830	29040	37062
32	730	27049	16288	16410	26821	19993	14799	15687	23830	29040	37062
32	740	26387	16288	16410	26821	19947	14799	15687	23830	29040	37062
32	750	26387	16288	16410	26821	19947	14799	15336	23830	29040	37062
32	760	26387	16070	16410	26821	19947	14799	15336	23818	29040	37062
32	770	26387	16070	16410	26614	19947	14799	15336	23818	29040	37062
32	780	26387	16070	16410	26614	19947	14467	15336	23818	28736	36785
32	790	26387	16070	16410	26614	19947	14467	15336	23818	28736	36785
32	800	26387	16070	16410	26614	19947	14450	15336	23818	28736	36785
32	810	26387	16070	16410	26487	19947	14324	15336	23818	28736	36785
32	820	26387	15887	16410	26487	19947	14324	15336	23818	28736	36785
32	830	26387	15887	16318	26487	19947	14324	15336	23818	28736	36785
32	840	26387	15887	16318	26487	19947	14324	15336	23818	28736	36785
32	850	26387	15887	16318	26487	19947	14324	15336	23818	28018	36785
32	860	26387	15887	16210	26487	19947	14324	15133	23818	28018	35336
32	870	26387	15887	16210	26487	19947	14324	15133	23818	28018	35336
32	880	26387	15887	16210	26487	19947	14324	15133	23818	28018	35336
32	890	26387	15887	16192	26487	19947	14324	15133	23818	28018	35336
32	900	26387	15887	16192	26487	19947	14047	15133	23818	28018	35336
32	910	26387	15887	15816	26487	19947	14047	15133	23155	28018	35336
32	920	26387	15887	15816	26487	19824	14047	15020	23155	28018	35336
32	930	26387	15887	15407	26487	19824	13777	15020	23155	28018	35336
32	940	26387	15887	14982	26487	19824	13777	15020	22882	27693	35336
32	950	26387	15887	14982	26487	19824	13777	15020	22882	27693	35336
32	960	26387	15758	14951	26487	19824	13777	15020	22882	27693	35336
32	970	26387	15758	14882	26487	19616	13510	14528	22882	27693	35336
32	980	26255	15758	14882	26487	19563	13510	14528	22882	27693	35336
32	990	26255	15547	14882	26487	19563	13168	14528	22882	27693	35336
32	1000	26255	15547	14882	26487	19553	13168	14528	22882	27693	35336
33	10	38187	39652	37869	37529	39037	40617	39765	39108	38977	39529
33	20	36299	37646	35970	37162	36885	37814	37174	38090	38042	39529
33	30	33978	35857	33338	35877	36551	34430	33875	36434	38042	39529
33	40	33740	33986	32907	34872	36489	32466	33814	36121	38042	39529
33	50	31541	32846	32325	34872	36030	31365	32800	36121	38042	39529
33	60	30894	30790	31250	34453	35755	30717	31744	34379	37363	39529
33	70	30894	29835	30005	34415	35221	29254	31549	34379	37025	39529
33	80	29945	29835	29553	34415	35149	28116	30267	34379	36038	36911
33	90	29945	28968	28632	33498	33089	27430	30207	33637	33464	36911
33	100	29803	28771	26823	33210	33089	27107	29127	33077	33464	36911
33	110	29803	28771	26823	33023	33089	25782	29127	31561	32735	36911
33	120	29803	28078	25805	33023	33089	24309	28848	31561	32735	36911
33	130	29690	27705	24952	33023	32810	24309	28393	31561	32735	36911
33	140	29684	26122	24806	31434	32523	24309	26597	30734	32735	36911
33	150	29283	25959	24312	31192	32523	24309	26597	28752	32623	36911
33	160	29229	25001	24076	31192	31889	24264	26578	28752	32623	36911
33	170	29229	25000	24076	31192	31845	24118	25736	27013	32623	36911
33	180	29156	25000	24076	31192	31146	23411	25736	26788	32623	36911
33	190	29156	25000	23689	30931	30586	21827	25548	26788	31650	36911
33	200	29156	25000	23199	29515	30586	21671	24621	26788	31460	36911
33	210	28917	24229	23017	29468	30488	21671	24430	26788	31460	36911
33	220	28917	23611	22521	29468	30480	21671	24430	26788	31460	36911
33	230	28180	22983	22050	29131	30073	21258	24430	26788	31460	36263
33	240	28180	22983	22014	29131	30073	21258	23459	26788	31460	36263
33	250	28180	22811	21909	29131	29728	21195	23459	26788	31460	36263
33	260	28180	22530	21909	29131	29728	21046	22806	26494	31460	36263
33	270	28112	22352	21883	29131	29728	21046	21926	26369	31460	36263
33	280	28112	22352	21883	29131	29285	20802	20875	26369	31460	36263
33	290	27820	21570	21650	29131	29080	20200	20001	25270	31460	36263
33	300	27820	21354	21391	28733	28623	19583	20001	25270	31460	36263
33	310	27555	21051	21114	28733	26886	19202	20001	24674	31460	36263
33	320	27555	19800	20702	28733	25607	18627	20001	24473	31460	36263
33	330	27260	19800	20702	28733	25236	18627	19210	24473	31460	36263
33	340	27069	19506	20603	28733	25236	18064	18796	24473	31460	36263
33	350	27069	19506	20561	28733	25078	17933	18796	24081	31460	36263
33	360	26842	17688	19910	28733	25078	17066	18796	24068	31460	36263
33	370	26842	17688	19787	28733	25078	16519	18379	22792	31265	36263
33	380	26842	17688	19787	28733	25078	15960	18379	22792	31180	36263
33	390	26604	17463	19764	28733	24469	15838	18379	22175	31180	36263
33	400	26604	17088	19764	28733	24469	15580	18264	22175	30930	36263
33	410	25851	17088	19764	28733	24267	15373	18264	22175	30583	36263
33	420	25589	17088	19764	28733	24267	15203	18264	21867	29484	36263
33	430	25589	17088	19764	28733	24267	15203	17870	21867	29484	36263
33	440	25165	16367	19764	28733	23229	15195	17870	21867	29102	36263
33	450	25165	16367	18850	28733	23229	15195	17870	21563	29102	36263
33	460	25085	16367	18850	28733	23229	15195	17870	21563	29102	36263
33	470	25085	16367	18850	28733	23229	14822	17410	21563	29102	36263
33	480	25085	16367	18728	28563	23229	14822	17410	21563	29102	36263
33	490	25085	16367	18728	28399	22649	14822	17410	21563	29102	36263
33	500	25085	16367	18728	28399	22649	14822	17347	21563	29102	36263
33	510	25085	16367	18728	28399	21924	14706	16936	21563	28471	36263
33	520	25085	16367	18728	28399	21848	14528	16936	21461	28471	36263
33	530	25085	16367	18684	28399	21848	14528	16936	21461	28471	36263
33	540	25085	16367	18684	28399	21848	14528	16429	21461	28303	36263
33	550	24821	16367	18684	28399	21848	14448	16429	21461	28303	36263
33	560	24821	16367	18261	28399	21848	14391	16429	21461	28303	36263
33	570	24821	16367	17662	28399	21820	14391	16429	21219	28303	36263
33	580	24821	16367	17662	28399	21605	14391	16429	21219	28303	36263
33	590	24821	16367	17570	28399	21605	14391	16429	21219	28303	36263
33	600	24821	16367	17501	28399	21605	14011	16315	21219	28303	36263
33	610	24821	16367	17479	28399	21521	14011	16315	21219	28303	36203
33	620	24821	16367	17479	28399	21508	14011	16315	20156	28303	36203
33	630	24821	16198	17152	28399	21441	13434	16315	20156	28303	36203
33	640	24821	16198	16944	28399	21441	13434	16315	20156	28303	36203
33	650	24821	16005	16944	28399	20878	13434	16315	20156	28136	36203
33	660	24821	16005	16467	28399	20878	13094	16315	20156	28136	36203
33	670	24821	16005	16234	28399	20686	13003	16315	20156	28136	36203
33	680	24821	16005	15273	28399	20686	13003	16315	20156	28084	36203
33	690	24821	16005	15229	28399	20370	13003	16315	20156	27973	36203
33	700	24821	16005	15229	28399	20252	12591	16315	20156	27973	36203
33	710	24821	15273	15227	28144	20252	12591	16315	19738	27973	36203
33	720	24821	15273	15227	28144	20252	12591	16315	19738	27973	36203
33	730	24821	15273	15049	28144	20236	12590	16315	19738	27973	36203
33	740	24821	15273	14963	28144	20236	12590	16315	19738	27973	36065
33	750	24821	15273	14963	28144	20236	12590	16315	19738	27973	36065
33	760	24821	15273	14963	28144	19554	12590	16315	19267	27973	36065
33	770	24821	15200	14963	28144	19532	12590	16315	19267	27973	36065
33	780	24821	15200	14778	28144	19532	12590	16315	19267	27973	36065
33	790	24821	15077	14733	28144	19532	12590	16315	19267	27973	36065
33	800	24821	15077	14733	28144	18761	12590	16315	19267	27973	36065
33	810	24821	15077	14696	28144	18568	12590	16315	19267	27973	36065
33	820	24821	15077	14696	28144	18568	12590	15961	19267	27973	36065
33	830	24821	15077	14696	28144	18568	12590	15961	19267	27973	36065
33	840	24821	15077	14651	28144	18547	12590	15961	19267	27973	36065
33	850	24821	15077	14651	28144	18547	12590	15961	19219	27728	36065
33	860	24821	15077	14651	28144	18547	12271	15701	19219	27728	36065
33	870	24821	15077	14651	28144	18547	12271	15701	19219	27728	36065
33	880	24506	15077	14478	28144	18313	12271	15701	19219	27728	36065
33	890	24506	15077	14461	28144	18313	12271	15701	19219	27728	36065
33	900	24506	15077	14183	28144	18313	12271	15701	19219	27728	36065
33	910	24506	15077	14183	28144	18313	12271	15701	19219	27728	36065
33	920	24506	15044	14183	28144	18313	12271	15655	19219	27728	36065
33	930	24506	15028	14183	28144	18313	12271	15655	19219	27728	36065
33	940	24506	15028	14183	28144	18313	12271	14988	19219	26939	36065
33	950	24506	15028	14183	28144	18313	12271	14988	19219	26939	36065
33	960	24506	15028	14183	28144	18227	12271	14797	19219	26939	36065
33	970	24506	15028	14140	28083	17642	11977	14797	19219	26939	36065
33	980	24506	15028	14011	28083	17642	11977	14797	19219	26939	36065
33	990	24506	15028	14011	28083	17642	11936	14797	19219	26939	36065
33	1000	24506	15028	14011	28083	17576	11631	14797	19219	26939	36065
34	10	40372	40091	40297	38859	40261	39882	41684	39368	40880	40410
34	20	37391	38025	39033	38453	38468	38452	38316	38907	36410	40410
34	30	35734	36700	36561	36789	37335	36369	35267	36576	36410	39594
34	40	33984	36120	35327	36789	37177	34619	33740	36056	36410	39594
34	50	33043	34466	32474	36789	36862	33183	32559	36056	36000	39594
34	60	31354	33781	30132	36789	36862	32744	31007	34349	35429	39594
34	70	31354	33485	28077	36789	36862	31187	30397	34349	35140	39471
34	80	31311	32625	27761	36789	36788	30580	29844	34349	34450	39016
34	90	31311	31155	27373	35958	35820	28973	28539	34050	34450	39016
34	100	31311	29100	27028	35958	35820	28454	28419	32211	32845	39016
34	110	31311	28577	25911	35958	35820	24891	26819	31865	32845	39016
34	120	31311	27937	25338	35958	35598	24891	25435	31865	32845	39016
34	130	31130	27358	24116	35858	34557	24134	24851	31119	32845	37769
34	140	30857	26975	24036	35858	34259	23195	24851	31119	32845	36620
34	150	30147	25973	23851	35858	34259	23171	24731	29271	31831	36577
34	160	30147	24993	22778	35745	33766	22812	24607	29136	31547	36577
34	170	29997	24827	22725	35745	32873	22305	24241	29136	31547	36577
34	180	28447	24649	22497	35230	32873	22017	23163	29136	31547	36577
34	190	28354	24059	22084	35230	31897	21920	23008	29136	30878	36577
34	200	28194	22766	21853	35230	31897	21508	22828	29136	30543	36577
34	210	27493	21955	21361	34237	31897	20841	22260	29136	30543	36577
34	220	27493	21883	21131	34237	31445	20841	22064	29136	30543	36577
34	230	27493	21883	21131	34158	31076	20841	22064	28968	30543	36577
34	240	27284	21267	20710	34158	30829	20770	21839	28968	29970	36577
34	250	27284	21267	20710	34042	30829	20309	21350	27762	29970	36577
34	260	27029	21267	20483	34042	30829	19808	20446	27762	29970	36577
34	270	27012	21267	20483	34042	30829	19808	20446	27739	29970	36577
34	280	27012	21110	20068	32956	30592	19216	19978	27739	29970	36577
34	290	27012	21110	19410	32956	30592	19204	19978	26626	29970	32729
34	300	26586	21110	19410	32956	30592	18647	19781	26342	29970	32729
34	310	26582	20996	18896	32956	30290	18647	19674	24396	29970	32729
34	320	26298	20966	18874	32956	30170	18390	19674	24396	29970	32729
34	330	26298	20473	18465	32956	30130	18306	19674	24396	29970	32729
34	340	26298	20473	18436	32661	30012	18235	19557	23923	29967	32729
34	350	26298	19722	18436	32631	29296	17837	19544	23923	29962	32729
34	360	26298	19722	18436	31983	29066	17837	19544	23923	29962	32729
34	370	26298	19722	18346	31983	29066	16185	19544	23923	29962	32729
34	380	26298	19722	18346	31983	28919	16185	19544	23923	29962	32729
34	390	26298	19722	18201	31983	28197	15949	18680	23476	29561	32729
34	400	26298	19722	18201	31983	27808	15773	18680	23476	29561	32729
34	410	26298	19387	18153	31983	27808	15702	18680	23476	29561	32729
34	420	26298	18960	18153	31983	27437	15113	18680	23476	29561	32729
34	430	26298	18960	17997	31983	27345	15005	18680	23476	29561	32729
34	440	26298	18913	17997	31983	27345	15005	18386	23476	29561	32729
34	450	26298	18850	17385	31983	27345	15005	18386	23476	29561	32729
34	460	26298	18850	17385	31758	27096	15005	18386	23476	29561	32729
34	470	26298	18817	17001	31356	25741	14926	18356	23476	29561	32729
34	480	26298	18817	15980	30853	25599	14926	18356	23476	29561	32729
34	490	26298	18817	15502	30853	25323	14903	18356	23476	29561	32729
34	500	26298	18817	15502	30853	25323	14903	18356	23142	29561	32729
34	510	26298	18630	15502	30853	24609	14903	18356	23142	29561	32729
34	520	26298	18630	15502	30853	24609	14653	18356	22984	29561	32729
34	530	26298	18630	15502	30495	24609	14653	18027	22984	28568	32729
34	540	26007	18630	15502	30339	24609	14151	18027	22984	28568	32729
34	550	26007	18630	15502	30339	24609	14151	18027	22984	28175	32729
34	560	25652	18538	15502	30339	24063	14151	18027	22871	28175	32729
34	570	25652	18538	15502	30339	24021	13747	18027	22871	28175	32729
34	580	25652	18538	15502	30339	23244	13743	18027	22871	28175	32729
34	590	25652	18538	15502	30339	23244	13743	18027	22871	28175	32729
34	600	25652	17863	15502	30339	23144	13332	18027	22871	27759	32729
34	610	25652	17725	15502	30193	23144	13332	18027	22871	27759	32729
34	620	25652	17725	15419	30193	22975	13332	17827	22871	27759	32729
34	630	25652	17725	15419	30193	22975	13332	17827	22871	27759	32729
34	640	25652	17725	15419	29390	22975	13332	17713	22819	27759	32729
34	650	25652	17493	15419	29123	22846	13332	17648	22819	27759	32729
34	660	25652	17345	15419	29123	22846	13332	17648	22819	27759	32729
34	670	25652	17208	15419	28900	22846	13332	17648	22819	27759	32729
34	680	25652	17208	15419	28900	22846	13332	17648	22819	27759	32729
34	690	25652	17044	15419	28900	22356	13332	17648	22819	27759	32729
34	700	25652	17044	15419	28900	22356	13123	17638	22819	27759	32729
34	710	25652	17044	15195	28900	22356	13123	17638	22819	27759	32729
34	720	25652	17044	15195	28900	22356	13123	17638	22794	27759	32729
34	730	25652	17044	15195	28900	22356	12966	17518	22653	27759	32729
34	740	25652	17044	14642	28900	22356	12966	17518	22653	27118	32729
34	750	25652	16684	14642	28900	22356	12966	17469	22653	27118	32729
34	760	25652	16684	14642	28900	22356	12966	17469	22466	27118	32729
34	770	25652	16684	14642	28569	22356	12966	17469	22466	27118	32729
34	780	25652	16684	14642	28569	22356	12966	17469	22466	27118	32729
34	790	25652	16684	14642	28569	22356	12966	17469	22177	27118	32729
34	800	25652	16684	14600	28569	22356	12839	17342	22177	26835	32729
34	810	25652	16684	14600	28569	22356	12747	17342	22177	26835	32729
34	820	25652	16684	14600	28178	22356	12607	17304	22177	26835	32729
34	830	25652	16684	14600	28178	22325	12607	17266	22177	26835	32729
34	840	25652	16684	14582	28178	22325	12607	17266	22177	26224	32729
34	850	25652	16684	14582	28178	22325	12607	17266	22177	26224	32729
34	860	25652	16684	14051	28178	22325	12607	17266	22177	26224	32729
34	870	25652	16684	14051	28178	22207	12607	17266	22177	26224	32729
34	880	25652	16684	14051	28178	22207	12607	17266	22177	26224	32729
34	890	25652	16684	14051	27465	22207	12607	17266	22177	26224	32729
34	900	25652	16684	14044	27465	22207	12274	17266	22077	26130	32729
34	910	25652	16684	14044	27465	21956	12028	17266	21520	26130	32729
34	920	25652	16595	13915	27465	21956	12028	17266	21520	26130	32729
34	930	25652	16595	13645	27465	21348	12028	16372	21520	26130	32729
34	940	25652	16595	13645	27465	21101	11736	16021	21520	26130	32729
34	950	25652	16595	13645	27465	21101	11736	16021	21520	26130	32729
34	960	25652	16394	13645	27465	21101	11736	16021	21520	26130	32729
34	970	25652	16352	13645	27465	21051	11736	16021	21520	26130	32729
34	980	25652	16352	13160	27465	20894	11736	16018	21520	26130	32729
34	990	25652	15735	13080	27458	20894	11736	16018	21520	26130	32729
34	1000	25652	15551	13080	27458	20724	11736	16018	21520	26130	32729
35	10	39607	40818	39446	38965	41882	41521	41687	38815	38875	40491
35	20	37736	37355	37164	37776	38023	38942	39555	37318	35563	38051
